timestamp,repetition,size_bytes,avg_send,send_stddev,window_init,rvsocket,rvbind,rvlisten,rvconnect,rvaccept
01:12:31.716,7,1024,3.878,1.255,,255.480,2.744,4.346,22469.947,4071.848
01:12:33.361,7,4096,5.118,1.387,,249.520,2.737,3.775,22360.337,3991.812
01:12:35.017,7,16384,5.974,1.498,,168.767,2.540,4.129,14453.519,4045.017
01:12:36.710,7,65536,23.385,3.750,,270.670,2.530,3.970,22419.407,4040.687
01:12:38.553,7,262144,71.044,10.538,,250.240,3.970,6.540,22331.067,6175.160
01:12:40.961,7,1048576,172.248,20.023,,165.275,2.776,4.152,14465.697,4034.905

01:12:42.605,8,1,2.919,1.372,,252.240,3.950,6.360,22269.957,6216.900
01:12:44.247,8,4,1.891,0.833,,160.036,2.724,7.252,14260.493,4062.962
01:12:45.889,8,16,2.919,1.372,,284.860,2.634,4.074,21908.947,3996.709
01:12:47.535,8,64,3.391,2.818,,249.040,2.775,3.880,22148.637,4034.640
01:12:49.180,8,256,4.085,2.149,,260.250,4.170,6.960,22380.467,6238.920
01:12:50.825,8,1024,4.431,1.329,,264.290,2.861,4.800,22465.867,4112.359
01:12:52.473,8,4096,5.722,1.345,,254.230,4.270,7.130,22448.787,6328.831
01:12:54.130,8,16384,9.479,3.606,,256.790,2.682,3.974,22504.748,4064.398
01:12:55.825,8,65536,23.714,4.048,,262.810,2.704,4.208,22414.047,4122.379
01:12:57.663,8,262144,71.523,10.373,,268.240,2.897,3.934,22154.837,4054.631
01:13:00.090,8,1048576,277.570,29.145,,260.540,4.180,6.450,22393.727,6318.341

01:13:01.734,9,1,2.924,2.982,,259.480,4.370,6.250,22266.177,6326.751
01:13:03.381,9,4,3.441,2.230,,256.240,4.380,7.220,22506.478,6279.510
01:13:05.022,9,16,2.914,1.297,,255.090,4.220,6.390,22106.007,6257.890
01:13:06.663,9,64,3.358,1.253,,260.750,2.770,4.057,21923.537,4038.903
01:13:08.304,9,256,3.526,1.309,,254.130,2.664,4.119,22274.157,4024.113
01:13:09.948,9,1024,3.856,1.388,,253.930,2.569,3.976,22245.177,4085.894
01:13:11.595,9,4096,5.178,2.883,,253.020,2.642,4.097,21904.227,4036.673
01:13:13.251,9,16384,9.191,2.067,,255.400,2.595,4.295,21411.636,3340.095
01:13:14.946,9,65536,23.377,3.948,,255.340,2.681,4.002,22172.357,4144.594
01:13:16.785,9,262144,70.554,10.875,,261.330,2.693,4.059,22421.187,4126.440
01:13:19.193,9,1048576,263.275,30.589,,259.870,2.711,3.933,22182.097,4064.209

01:13:20.837,10,1,2.928,1.303,,259.320,2.754,4.079,22030.717,4067.764
01:13:22.483,10,4,3.525,3.033,,252.850,2.821,4.765,22248.637,3973.634
01:13:24.123,10,16,2.928,1.399,,262.370,2.645,4.025,22205.717,4035.649
01:13:25.765,10,64,3.372,1.307,,252.750,2.765,3.883,22184.147,4086.438
01:13:27.410,10,256,3.525,1.276,,244.960,4.210,6.320,22398.397,6299.140
01:13:29.054,10,1024,2.498,0.850,,166.088,2.659,4.236,14547.834,4136.005
01:13:30.698,10,4096,5.143,2.799,,252.360,2.492,3.826,22374.337,4080.152
01:13:32.351,10,16384,9.219,2.393,,243.930,2.812,4.227,22310.067,4098.153
01:13:34.044,10,65536,23.381,4.094,,248.380,2.841,3.963,22309.867,4059.141
01:13:35.881,10,262144,46.078,6.909,,163.447,2.715,4.450,14339.113,4087.077
01:13:38.288,10,1048576,172.845,20.187,,173.592,2.747,4.134,14518.638,4128.001

