timestamp,repetition,size_bytes,min_send,max_send,avg_send,std_dev_send,avg_buffer_setup,avg_wr_setup,avg_poll,window_init,rvsocket_setup,rvconnect,min_recv,max_recv,avg_recv,std_dev_recv,rvbind,rvaccept
14:52:04.898,7,1048576,137.430,188.400,170.180,2.625,169.770,0.060,1840.343,218.980,6.910,9335.725,0.210,1706273.146,2017.808,53920.257,4.320,18730.460

14:52:06.760,8,1,13.090,31.440,13.661,1.285,13.318,0.049,1554.871,213.620,5.910,9372.735,0.090,1525635.561,1551.720,48219.880,5.160,18824.861
14:52:08.907,8,4,12.780,32.720,13.724,1.252,13.384,0.049,1850.381,216.030,6.100,9334.185,0.080,1821126.083,1847.328,57559.434,4.550,18859.811
14:52:11.055,8,16,10.430,34.520,13.677,1.251,13.339,0.049,1850.885,219.530,6.020,9358.525,0.080,1821583.494,1847.682,57573.894,4.490,18764.371
14:52:13.202,8,64,13.140,39.800,13.732,1.624,13.391,0.049,1843.487,214.680,6.050,9391.205,0.080,1814060.672,1840.454,57336.112,5.060,18817.641
14:52:15.349,8,256,13.000,49.260,13.633,1.787,13.294,0.049,1850.807,214.610,6.080,9372.955,0.080,1821554.304,1847.590,57572.973,4.430,18803.671
14:52:17.496,8,1024,12.740,41.330,13.225,1.394,12.887,0.049,1851.360,217.100,6.510,9300.655,0.080,1822014.435,1847.752,57587.527,4.210,18878.661
14:52:19.647,8,4096,13.560,35.630,14.274,1.368,13.935,0.050,1851.655,221.020,5.830,9299.575,0.080,1821499.844,1849.155,57571.201,5.090,18922.081
14:52:21.798,8,16384,15.710,36.400,16.275,1.385,15.912,0.049,1851.865,219.270,6.750,9326.605,0.080,1820015.411,1851.657,57524.157,4.460,18825.281
14:52:23.959,8,65536,22.550,46.230,23.618,1.647,23.269,0.049,1853.075,216.110,5.790,9429.105,0.080,1815428.414,1861.318,57378.727,5.200,18805.740
