timestamp,repetition,size_bytes,min_send,max_send,avg_send,std_dev_send,avg_buffer_setup,avg_wr_setup,avg_poll,window_init,rvsocket_setup,rvconnect,min_recv,max_recv,avg_recv,std_dev_recv,rvbind,rvaccept
18:10:48.931,5,16384,15.820,59.530,16.310,1.646,15.942,0.049,14.964,222.400,5.350,9539.299,0.080,302.569,31.816,9.866,3.910,18845.988
18:10:51.093,5,65536,23.260,40.610,24.021,1.105,23.667,0.053,20.868,213.370,4.080,21299.960,0.270,331.009,46.597,10.075,4.760,19009.578
18:10:53.291,5,262144,51.840,77.200,53.052,1.653,52.714,0.052,40.182,217.130,4.230,9465.629,30.390,463.009,98.395,12.697,5.240,18854.258
18:10:55.653,5,1048576,166.839,189.049,170.335,2.274,169.914,0.057,117.874,217.990,4.120,9504.189,2.417,424.984,206.494,10.551,3.114,12398.692

18:10:57.515,6,1,10.540,48.650,13.563,1.498,13.197,0.049,12.198,223.080,4.150,9403.819,0.090,301.359,26.212,9.452,4.290,18857.418
18:10:59.662,6,4,13.140,30.980,13.636,1.073,13.274,0.049,12.171,219.310,4.280,9408.149,0.090,356.099,26.310,10.997,4.350,18928.958
18:11:01.810,6,16,13.110,36.770,13.642,1.068,13.279,0.050,12.232,216.010,5.160,9397.989,0.080,291.239,26.049,9.718,4.980,18949.938
18:11:03.958,6,64,13.100,55.710,13.598,1.564,13.245,0.049,12.364,226.600,5.330,9321.090,0.080,300.569,26.393,9.479,4.490,19031.518
18:11:06.105,6,256,8.628,28.579,9.015,0.945,8.783,0.033,8.262,226.390,4.190,9428.549,0.080,355.569,26.537,11.127,4.740,18876.578
18:11:08.253,6,1024,12.730,34.570,13.553,1.126,13.192,0.049,12.442,217.700,4.020,9482.689,0.080,316.249,26.230,10.298,5.280,18866.878
18:11:10.402,6,4096,13.400,51.820,14.153,1.588,13.788,0.049,12.995,210.200,5.130,9531.359,0.150,383.859,27.852,11.942,4.260,18794.708
18:11:12.552,6,16384,15.340,52.520,15.938,1.580,15.574,0.049,14.647,214.280,4.120,9533.499,0.160,308.779,31.423,9.716,5.420,18847.129
18:11:14.712,6,65536,20.830,45.960,21.796,1.371,21.446,0.050,19.555,217.870,5.100,9486.879,0.080,313.839,42.727,10.200,4.320,18780.189
18:11:16.914,6,262144,51.520,81.790,52.729,2.026,52.380,0.054,39.710,209.530,4.850,9496.139,25.430,408.799,97.549,11.117,3.970,19095.328
18:11:19.276,6,1048576,166.879,189.479,170.361,2.496,169.932,0.061,117.861,219.240,4.200,9404.219,144.560,444.548,206.582,8.862,2.569,12462.948

18:11:21.137,7,1,13.010,32.320,13.706,0.995,13.350,0.049,12.304,219.450,4.210,9409.869,0.080,288.329,26.171,9.510,6.360,18986.128
18:11:23.284,7,4,8.395,31.109,8.779,0.886,8.543,0.033,7.854,208.350,2.770,6353.788,0.066,203.943,16.919,6.488,5.130,18802.319
18:11:25.432,7,16,12.710,56.470,13.333,1.810,12.978,0.049,11.898,218.030,4.180,9363.739,0.080,342.849,25.720,10.851,4.160,18903.848
18:11:27.580,7,64,13.160,35.710,13.598,0.952,13.234,0.049,12.372,228.290,4.270,9394.169,0.080,304.609,26.218,10.085,4.140,18829.808
18:11:29.727,7,256,11.600,23.740,13.570,0.611,13.199,0.059,12.378,223.140,5.190,9466.669,0.080,313.339,26.403,9.865,5.080,18815.859
18:11:31.876,7,1024,13.180,33.500,13.650,1.194,13.294,0.050,12.491,214.890,4.160,9543.839,0.180,307.449,26.675,9.739,4.300,18838.928
18:11:34.024,7,4096,13.550,54.250,14.408,1.727,14.044,0.053,13.222,218.250,4.130,9390.449,0.080,306.979,27.963,10.049,5.070,18834.509
18:11:36.175,7,16384,15.430,58.830,16.000,2.022,15.635,0.050,14.382,215.310,4.590,9450.659,0.160,318.969,31.225,10.047,5.100,18880.098
18:11:38.338,7,65536,22.920,49.170,23.879,1.538,23.525,0.050,20.571,218.170,5.450,20902.392,0.271,242.933,30.591,7.353,2.756,12864.842
18:11:40.537,7,262144,51.870,73.050,53.092,1.630,52.737,0.054,40.505,220.110,5.180,9508.779,0.080,392.929,98.361,11.913,4.860,18767.379
18:11:42.895,7,1048576,165.219,182.109,168.619,2.311,168.191,0.053,116.499,217.970,4.390,9651.658,223.489,646.738,308.833,13.041,4.050,18794.608

18:11:44.760,8,1,12.880,62.250,13.627,1.595,13.269,0.049,12.240,214.060,4.120,9426.199,0.090,322.109,26.341,10.067,4.690,18811.609
18:11:46.907,8,4,12.610,49.090,13.287,1.342,12.930,0.049,11.860,217.370,5.230,20813.302,0.090,298.529,25.372,9.862,4.570,19482.967
18:11:49.051,8,16,11.010,28.420,11.940,0.990,11.588,0.049,10.341,200.040,5.010,21437.720,0.090,316.059,22.732,10.187,4.730,20505.163
18:11:51.203,8,64,13.080,48.150,13.692,1.323,13.330,0.049,12.439,224.000,4.300,9456.409,0.080,335.539,26.615,10.516,5.110,18862.858
18:11:53.349,8,256,8.359,25.334,8.731,0.777,8.489,0.033,7.950,211.220,3.277,6240.586,0.053,213.817,16.772,6.849,4.070,18841.258
18:11:55.497,8,1024,12.830,61.390,13.312,1.958,12.948,0.049,12.114,212.940,3.970,9566.859,0.080,353.599,26.014,11.129,5.190,18917.988
18:11:57.647,8,4096,13.380,52.110,14.061,1.623,13.699,0.049,12.857,216.800,3.880,9259.190,0.080,331.729,27.529,10.321,4.800,18968.488
18:11:59.798,8,16384,15.400,47.630,16.115,1.264,15.760,0.050,14.793,217.090,4.470,9501.189,0.080,360.969,31.494,11.530,5.050,18865.408
18:12:01.959,8,65536,22.910,42.230,23.609,1.099,23.254,0.049,20.630,219.290,4.330,9454.439,0.170,409.759,45.945,12.258,5.630,7636.455
18:12:04.160,8,262144,52.230,82.750,53.182,1.720,52.839,0.050,40.218,219.900,4.370,9428.759,14.440,416.248,98.529,11.241,4.220,18680.929
18:12:06.519,8,1048576,166.109,186.559,169.247,2.153,168.826,0.059,116.172,220.480,4.280,9472.599,0.420,637.988,308.788,15.862,5.070,18789.229

18:12:08.382,9,1,12.850,53.880,13.342,1.467,12.983,0.049,11.991,211.570,3.950,9383.649,0.090,301.559,25.797,9.597,5.200,7649.105
18:12:10.529,9,4,12.440,36.070,13.355,1.155,12.995,0.049,12.001,220.340,5.470,9643.189,0.090,333.419,25.907,10.524,4.410,7616.245
18:12:12.678,9,16,13.180,33.120,13.665,1.114,13.307,0.049,12.231,217.660,4.270,9496.829,0.053,217.903,17.257,7.087,3.413,12437.735
18:12:14.825,9,64,12.510,45.430,13.652,1.549,13.286,0.050,12.333,219.870,4.090,9752.698,0.080,362.429,26.568,11.356,4.120,19416.697
18:12:16.972,9,256,12.820,63.150,13.313,1.852,12.953,0.049,12.065,211.560,4.290,9379.769,0.080,337.899,25.824,10.583,5.140,18995.538
18:12:19.120,9,1024,13.090,38.410,13.633,1.078,13.260,0.067,12.507,221.620,4.270,20870.452,0.080,287.309,26.369,9.266,4.450,19476.767
18:12:21.267,9,4096,11.860,49.050,12.830,1.657,12.479,0.050,11.570,222.270,6.380,22405.057,0.080,354.339,25.031,11.252,4.210,19380.407
18:12:23.418,9,16384,13.930,40.480,14.975,1.573,14.616,0.050,13.579,219.910,5.300,9446.739,0.080,353.989,29.382,11.014,5.560,18835.249
18:12:25.583,9,65536,22.540,56.990,23.776,1.712,23.423,0.050,21.041,219.940,4.230,9581.769,0.080,335.599,46.229,10.719,4.070,18796.699
18:12:27.781,9,262144,51.900,76.500,52.982,1.644,52.623,0.058,39.921,221.430,5.870,9428.429,10.250,409.668,98.025,11.103,4.070,18855.758
18:12:30.141,9,1048576,165.329,184.139,169.038,2.207,168.614,0.060,116.157,218.340,5.270,9509.609,225.609,655.158,308.838,13.050,4.070,18805.559

18:12:32.004,10,1,13.050,36.640,13.665,1.263,13.305,0.049,12.240,219.780,4.370,9481.169,0.090,298.919,26.058,9.859,4.220,18811.628
18:12:34.152,10,4,13.080,39.360,13.775,1.443,13.413,0.049,12.254,221.730,4.090,9554.559,0.080,330.939,26.545,10.425,5.270,18760.579
18:12:36.299,10,16,13.030,55.630,13.558,1.445,13.198,0.050,12.094,213.210,4.300,20926.572,0.180,371.559,26.196,11.566,4.030,19513.936
18:12:38.444,10,64,11.160,34.690,12.108,1.349,11.748,0.051,10.879,218.870,4.370,9362.460,0.080,288.369,23.196,9.663,5.060,18923.518
18:12:40.596,10,256,13.140,39.050,13.540,1.045,13.189,0.052,12.461,222.400,4.310,9439.089,0.080,315.339,26.493,9.932,4.390,18870.258
18:12:42.743,10,1024,12.620,49.540,13.507,1.315,13.141,0.051,12.317,228.730,5.340,9599.378,0.080,313.859,26.382,9.911,4.040,19307.937
18:12:44.892,10,4096,13.870,31.840,14.328,1.104,13.971,0.050,13.172,218.490,5.420,9389.509,0.080,308.879,27.877,10.248,4.940,18898.698
18:12:47.044,10,16384,15.810,50.950,16.318,1.607,15.965,0.050,14.987,215.210,4.010,9470.109,0.080,337.309,32.115,10.446,4.470,18908.868
18:12:49.205,10,65536,21.800,49.300,23.967,1.479,23.621,0.050,21.003,220.460,4.390,9550.529,0.210,396.809,46.705,11.899,5.190,18827.999
18:12:51.402,10,262144,50.020,79.930,51.470,2.073,51.124,0.054,38.722,214.730,5.040,9492.029,0.080,421.988,95.409,12.744,5.230,18835.978
18:12:51.998,10,1048576,167.259,312.579,170.585,7.153,170.168,0.059,118.233,217.150,4.160,9477.909,0.080,640.668,311.236,19.925,5.030,8838.551

18:12:53.480,11,1,12.630,31.550,13.496,1.070,13.145,0.049,12.118,219.590,5.080,9406.459,0.090,308.849,26.121,9.852,5.580,18985.178
18:12:55.628,11,4,13.140,68.390,13.644,2.003,13.287,0.050,12.191,225.520,5.780,9519.989,0.090,306.319,26.020,9.984,4.960,18870.169
18:12:57.776,11,16,13.150,77.910,13.672,2.349,13.314,0.049,12.230,214.940,4.080,9485.339,0.080,343.339,26.397,10.896,4.320,18875.918
18:12:59.923,11,64,13.000,54.630,13.577,1.415,13.225,0.050,12.343,221.530,6.340,9420.009,0.080,339.019,26.423,10.650,4.800,18911.888
18:13:02.070,11,256,12.530,37.670,13.184,1.304,12.826,0.049,11.988,216.240,4.040,9501.169,0.080,298.469,25.350,9.820,4.480,18854.729
18:13:04.218,11,1024,12.780,26.100,13.207,0.684,12.843,0.049,12.132,215.890,5.190,9367.619,0.080,348.939,25.881,10.839,4.200,18985.498
18:13:06.368,11,4096,13.470,40.210,14.435,1.359,14.066,0.049,13.176,216.410,5.840,9324.590,0.080,342.159,28.209,10.593,5.230,18852.269
18:13:08.520,11,16384,15.870,38.590,16.489,1.343,16.127,0.049,15.012,224.840,4.270,9435.709,0.053,206.878,21.164,6.823,2.411,12454.612
18:13:10.680,11,65536,22.910,56.970,23.829,1.556,23.471,0.049,21.113,221.110,4.970,9652.548,0.730,343.939,46.610,10.342,5.310,18884.918
18:13:12.876,11,262144,49.980,71.000,51.419,1.672,51.074,0.051,38.276,216.630,5.670,9362.689,28.380,436.219,94.826,12.004,5.410,18886.749
18:13:15.243,11,1048576,167.090,203.829,170.641,2.554,170.165,0.077,117.970,218.180,4.110,9518.939,0.200,668.668,312.199,16.689,5.080,18860.498

18:13:17.102,12,1,12.750,27.780,13.621,0.747,13.260,0.049,12.235,222.250,5.490,9493.289,0.090,324.319,26.381,10.348,4.310,18859.238
18:13:19.247,12,4,11.220,40.060,12.109,1.542,11.759,0.050,10.688,207.240,6.330,34510.778,0.090,339.589,23.364,10.892,3.657,19556.016
18:13:21.397,12,16,13.030,42.050,13.628,1.506,13.251,0.050,12.087,220.820,4.510,9475.399,0.090,297.969,25.852,9.772,5.330,18898.098
18:13:23.545,12,64,8.384,29.090,8.820,1.035,8.586,0.033,8.014,213.120,3.462,6274.104,0.060,249.820,17.187,7.796,4.620,18928.208
18:13:25.693,12,256,13.080,44.890,13.588,1.199,13.235,0.057,12.381,223.030,4.110,9410.359,0.080,328.049,26.435,10.202,4.240,18763.289
18:13:27.841,12,1024,13.170,34.420,13.689,0.928,13.329,0.053,12.522,219.670,4.270,9521.639,0.080,314.869,26.508,10.392,5.090,18838.078
18:13:29.989,12,4096,13.860,31.530,14.350,0.913,13.976,0.049,13.218,220.880,4.140,9531.449,0.080,330.619,28.208,10.351,4.070,18839.458
18:13:32.141,12,16384,15.870,76.090,16.457,2.155,16.089,0.049,14.957,217.370,4.300,9462.249,0.080,322.759,32.255,10.233,5.170,18822.188
18:13:34.302,12,65536,23.060,41.660,23.866,1.037,23.508,0.056,20.654,221.060,5.370,9400.749,0.080,364.749,45.915,11.501,4.940,18882.838
18:13:36.502,12,262144,51.860,77.110,53.071,1.714,52.721,0.050,40.589,217.400,5.360,9504.029,27.990,421.699,99.072,11.404,4.660,18851.408
18:13:38.863,12,1048576,167.059,187.639,169.939,2.185,169.514,0.062,118.222,217.010,3.960,9670.638,224.979,649.848,311.746,12.753,4.560,18954.218

18:13:40.725,13,1,12.710,47.390,13.576,1.422,13.216,0.050,12.188,221.990,4.370,9517.319,0.090,282.079,25.989,9.496,5.800,18829.168
18:13:42.872,13,4,12.640,31.660,13.425,0.790,13.072,0.049,12.093,213.270,3.580,9760.008,0.090,311.359,25.988,9.809,4.830,19772.285
18:13:45.017,13,16,11.000,30.580,12.009,1.098,11.657,0.050,10.607,224.180,5.140,9404.529,0.080,337.989,23.115,10.825,4.100,18941.718
18:13:47.168,13,64,12.720,31.880,13.334,0.781,12.980,0.049,12.115,214.820,4.140,21339.880,0.080,320.729,25.703,10.548,4.780,18966.328
18:13:49.316,13,256,12.970,30.390,13.614,0.926,13.255,0.049,12.358,222.300,4.260,9415.909,0.080,324.709,26.484,10.314,5.150,18932.908
18:13:51.461,13,1024,11.820,30.240,12.254,0.793,11.896,0.049,11.114,220.480,5.320,9550.219,0.080,317.429,23.927,9.909,4.210,18759.079
18:13:53.612,13,4096,13.900,36.420,14.452,1.090,14.086,0.050,13.345,217.160,5.260,9495.169,0.080,309.659,28.126,10.162,5.080,18841.809
18:13:55.763,13,16384,15.820,42.770,16.371,1.483,16.014,0.050,14.965,223.390,3.950,9437.519,0.210,343.139,32.209,10.733,8.310,18781.199
18:13:57.926,13,65536,22.940,50.220,23.786,1.410,23.441,0.050,20.795,219.590,4.210,9453.889,0.280,334.239,46.318,10.211,4.230,18748.959
18:14:00.125,13,262144,52.020,75.240,52.964,1.791,52.620,0.050,40.296,214.250,4.260,9581.599,0.080,430.439,98.112,12.784,5.840,18868.518
18:14:02.487,13,1048576,167.199,184.729,170.226,2.176,169.803,0.057,118.285,219.700,5.670,9506.039,221.889,656.658,312.458,13.044,4.710,18778.659

18:14:04.344,14,1,10.860,27.500,12.053,0.927,11.705,0.049,10.688,224.200,4.210,9481.069,0.090,334.649,23.287,10.798,4.030,18907.718
18:14:06.492,14,4,10.980,26.940,11.927,1.098,11.574,0.049,10.474,223.720,4.500,9483.659,0.080,295.109,22.556,9.836,4.290,18820.259
18:14:08.643,14,16,13.180,30.080,13.622,0.853,13.268,0.050,12.173,220.370,3.990,9603.689,0.090,360.469,26.308,11.200,4.510,18790.148
18:14:10.791,14,64,13.070,38.180,13.567,1.104,13.209,0.050,12.384,221.540,4.270,9544.699,0.080,351.049,26.452,10.927,4.980,18868.618
18:14:12.938,14,256,13.170,29.860,13.589,0.837,13.236,0.050,12.377,217.810,4.470,9387.009,0.080,299.849,26.237,9.889,4.150,18894.738
18:14:15.082,14,1024,11.230,34.770,12.076,1.251,11.700,0.073,10.900,212.160,4.730,9637.559,0.080,330.729,23.479,10.362,5.280,7660.455
18:14:17.235,14,4096,13.940,34.630,14.434,1.024,14.079,0.050,13.270,221.560,4.340,9401.559,0.150,331.079,28.370,10.430,4.030,18928.708
18:14:19.386,14,16384,15.880,36.560,16.374,1.137,16.012,0.049,15.122,226.410,4.250,9471.139,0.080,298.369,31.978,9.922,4.230,18825.368
18:14:21.547,14,65536,22.330,63.780,23.060,1.994,22.699,0.052,20.750,216.770,4.010,9443.429,0.280,336.259,45.475,9.911,5.320,18698.299
18:14:23.749,14,262144,52.130,87.940,53.287,1.746,52.932,0.059,40.776,220.600,4.720,9505.749,13.030,438.739,99.272,11.932,4.600,18830.019
18:14:26.110,14,1048576,166.899,184.229,170.279,2.033,169.877,0.056,117.807,219.180,4.220,9437.709,0.270,634.868,311.682,15.719,5.780,18721.829

18:14:27.970,15,1,12.660,31.330,13.343,0.862,12.980,0.049,11.905,221.910,4.490,9523.879,0.090,362.299,25.818,11.266,4.810,19604.546
18:14:30.118,15,4,12.610,58.330,13.606,1.911,13.257,0.049,12.247,221.630,4.460,9462.189,0.090,370.449,26.382,11.627,4.210,18892.368
18:14:32.266,15,16,13.130,38.190,13.639,1.551,13.291,0.050,12.219,222.100,5.490,9501.089,0.080,293.619,26.053,9.658,5.010,18890.708
18:14:34.413,15,64,13.120,22.870,13.546,0.658,13.193,0.049,12.439,221.530,4.290,9498.009,0.080,311.819,26.451,9.821,3.860,18712.449
18:14:36.557,15,256,11.100,28.210,12.080,0.750,11.724,0.049,10.859,222.430,4.310,9410.089,0.080,312.619,23.395,9.879,5.240,18885.828
18:14:38.707,15,1024,12.810,35.560,13.600,1.211,13.241,0.049,12.412,222.580,4.290,9754.148,0.080,308.489,26.264,10.021,4.090,19782.465
18:14:40.857,15,4096,13.660,52.240,14.558,1.738,14.199,0.051,13.233,220.600,4.370,20881.982,0.080,316.339,28.368,9.866,4.210,19497.276
18:14:43.009,15,16384,15.790,45.930,16.319,1.347,15.962,0.050,14.978,223.450,5.480,9317.870,0.080,337.469,32.120,10.634,4.990,19569.926
18:14:45.171,15,65536,23.040,41.620,23.987,1.287,23.637,0.050,21.347,224.420,4.280,9485.949,0.080,306.989,46.756,9.986,4.020,18822.369
18:14:47.370,15,262144,51.490,72.920,52.867,1.522,52.489,0.052,40.348,220.310,4.690,9507.119,33.850,455.459,98.399,12.339,4.500,18870.838
18:14:49.732,15,1048576,166.890,187.859,170.421,2.365,170.000,0.059,118.225,220.120,5.370,9527.589,218.399,766.497,312.670,16.204,4.380,18845.178

18:14:51.592,16,1,12.700,31.340,13.235,0.894,12.862,0.050,11.933,214.390,4.190,9575.669,0.090,326.429,25.442,10.642,4.790,18728.389
18:14:55.880,16,4,11.780,29.530,12.200,0.740,11.835,0.050,2174.907,221.070,4.150,20895.332,0.090,2141901.446,2186.905,68038.965,5.700,19535.316
18:14:58.033,16,16,11.090,38.790,12.033,1.216,11.682,0.049,10.618,210.220,5.320,9470.409,0.080,306.709,23.066,9.628,5.320,7618.475
18:15:00.182,16,64,12.730,30.540,13.315,0.922,12.955,0.049,12.087,218.910,4.100,9531.229,0.080,298.709,25.857,9.406,4.440,18865.468
18:15:02.330,16,256,13.190,20.340,13.613,0.480,13.261,0.049,12.349,226.730,4.640,9349.279,0.080,337.069,26.481,10.437,4.180,18943.288
18:15:04.476,16,1024,11.140,30.920,12.219,1.195,11.854,0.050,11.083,209.560,4.320,9563.089,0.080,304.049,23.565,10.123,5.080,7705.525
18:15:06.626,16,4096,8.877,23.755,9.242,0.970,9.000,0.033,8.504,216.210,3.054,6237.169,0.053,218.477,18.125,6.862,4.080,18776.309
18:15:08.775,16,16384,13.820,34.220,14.746,1.200,14.391,0.050,13.372,218.360,3.950,9249.900,0.080,335.549,28.946,10.690,5.630,19028.258
18:15:10.940,16,65536,22.870,44.800,23.489,1.235,23.140,0.050,20.649,220.760,4.420,9639.189,0.080,339.759,45.515,10.950,4.160,19498.136
